row ID,row m/z,row retention time,0_AR_Blk_C18_Pos.mzML Peak area,1_AR_Arnica_C18_Pos.mzML Peak area,2_AR_Cinchona_C18_Pos.mzML Peak area,3_AR_Ginkgo_C18_Pos.mzML Peak area,4_AR_Panax_C18_Pos.mzML Peak area,5_AR_Salvia_C18_Pos.mzML Peak area
4104,758.2251273049820,3.9200292666666700,2891.409955989250,0.0,5303.095021066520,2030363.3681611400,0.0,0.0
4105,426.1751468577720,3.5244444000000000,0.0,0.0,0.0,1493472.7305475400,0.0,5727.049296474800
4106,956.2321290269330,2.876158,0.0,0.0,0.0,1335063.132063610,0.0,0.0
4107,470.25933431890900,3.32431455,0.0,0.0,0.0,1945669.3953390000,0.0,7489.642893304690
4108,504.35987708826400,17.131875000000000,904706.4183977330,1789538.6014333000,1345611.7691596600,2300033.31997651,1166160.3585721600,2916522.96684542
4109,386.07759643658800,3.1212312,0.0,0.0,0.0,1732027.4400223100,0.0,0.0
4110,430.2431673465720,4.947791166666670,0.0,7958.854331484590,0.0,1835708.127355800,0.0,9047.928622031570
4111,547.2145050469840,2.7666039000000000,0.0,0.0,0.0,1779040.5742142100,0.0,36987.67470202810
4112,313.10633268591100,3.53880345,0.0,0.0,0.0,2189640.836883560,5002.974169795910,0.0
4113,351.252669261693,7.089331950000000,0.0,70324.65137820070,0.0,2850587.4123627700,10608.384520781600,757359.0594606440
4114,413.21483418338,1.67059925,0.0,8342.3925993165,0.0,2969838.0967095200,0.0,0.0
4115,402.1270010579560,1.5568964,0.0,0.0,0.0,1834570.0909102500,0.0,0.0
4116,310.23755884891000,8.40129005,0.0,0.0,0.0,2363289.030727050,3854.1500716554800,0.0
4117,584.2270867168230,7.742260400000000,0.0,212564.29462858400,0.0,2226232.6076090000,0.0,14171.734263673500
4118,351.2531297715350,8.75361494,0.0,10050452.051939900,519682.6966166650,2933077.6891680000,652791.2636103780,802493.8779323160
4119,597.1394274391740,8.137198,0.0,0.0,0.0,2125026.272472010,0.0,0.0
4120,410.5904708414900,3.9036257000000000,0.0,0.0,0.0,1967182.6096724000,0.0,0.0
4121,348.2744039425490,8.100734966666670,0.0,6255.943343894660,0.0,2357293.9746068,0.0,318994.0162750150
4122,344.1696291433950,2.0051579,0.0,0.0,215116.9479093870,1769390.415584440,0.0,0.0
4123,306.26384755317700,6.0957588,0.0,415334.1881915050,0.0,2176943.454062720,0.0,2931519.525938450
4124,679.2667902562570,0.84748477,0.0,0.0,0.0,2011158.8173095000,0.0,0.0
4125,491.2501650351570,17.147962,0.0,0.0,0.0,3679220.2251843600,0.0,0.0
4126,398.10630886117600,2.52674958,0.0,5542.718661884820,9552.254490281390,1938003.3269280500,9459.530070586110,310427.0061280300
4127,343.2270210011650,12.053568500000000,0.0,0.0,0.0,3753664.856962960,0.0,8817.469152363380
4128,424.2540941785800,1.5780831000000000,0.0,0.0,0.0,2287742.684601400,0.0,95596.9461809296
4129,427.0740743694330,0.642733304,0.0,40196.40407664830,43133.946418856600,1680820.4921809200,416048.7447445540,66406.43660475940
4130,511.262891459795,17.147962,0.0,0.0,0.0,3398265.3721110500,0.0,0.0
4131,493.13456904882600,3.623110233333330,0.0,34362.61246007810,0.0,2017256.2832698400,0.0,456311.2220841090
4132,248.55285083157500,1.1700803,0.0,21645.531471416200,0.0,1539807.1385407100,0.0,285826.2032081130
4133,487.16295912890400,3.5874592200000000,0.0,7158.421262496110,11717.476376185200,2030387.248562670,67212.29964989080,21475.961897484200
4134,487.16295912890400,3.5874592200000000,0.0,7158.421262496110,11717.476376185200,2030387.248562670,67212.29964989080,21475.961897484200
4135,448.253830690876,3.667955,0.0,197826.16790498400,0.0,2119130.776618870,0.0,0.0
4136,503.19107526034000,2.0909026,0.0,5981.529123913970,0.0,1877877.4718106100,8972.528001562530,27748.833118142900
4137,343.2270046285710,12.0462615,0.0,0.0,0.0,1569652.1903231400,0.0,8817.469152363380
4138,509.1293218465280,3.2411782,0.0,247994.3111343990,0.0,1790556.3660496100,0.0,36794.2722254304
4139,327.06317886442100,0.8144582650000000,0.0,0.0,0.0,1507633.9929116900,0.0,22548.20115260750
4140,386.1787149098910,10.6320735,0.0,0.0,4619.315721152820,2346018.554414980,120750.51930603700,39510.49803650340
4141,496.26985193941200,14.73764825,0.0,366646.5677569010,33227.525653387900,2304229.740201580,0.0,931032.4309244560
4142,325.23726186270300,8.746162825000000,0.0,43101.877804683100,5118.021507726560,2078614.0712628800,13588.735666843100,0.0
4143,511.0375420312710,0.3156272833333330,0.0,293835.2780548090,0.0,1500824.7814412900,0.0,52872.32704118090
4144,919.2708799835850,0.98014008,0.0,0.0,0.0,1420129.0529967200,0.0,0.0
4145,655.383927841092,12.849774,0.0,0.0,35651.49924779310,3343954.3308084500,7448.244860156030,231767.7905417550
4146,773.519716124653,14.755866500000000,0.0,389551.04237314500,12352.560720029100,4130321.228678400,0.0,1196441.24281418
4147,405.28459981045900,7.3985574000000000,0.0,0.0,0.0,1875651.1327934000,0.0,0.0
4148,283.06645826340200,0.8619773800000000,0.0,0.0,0.0,1434531.5617373200,6241.918173498640,1380923.1157660100
4149,338.03897471459000,1.8312471,0.0,20850.368307246100,0.0,1499591.5959776200,0.0,0.0
4150,677.1678719583410,2.9515491000000000,0.0,0.0,0.0,1720314.415872640,0.0,0.0
4151,190.04971538894200,0.8003435100000000,1167.1873382195100,375756.4414756330,68241.05659748950,1707964.0393453200,6142.530079235170,233128.03603010100
4152,268.0606976101020,0.6581512633333330,0.0,27699.864281612700,0.0,1260777.0232953500,0.0,9213.49139137209
4153,581.3094933803950,11.190345000000000,0.0,0.0,5822.337817032280,2261222.3400108000,444576.6590950780,10406.470358320800
4154,430.20636684910300,3.3983814,0.0,0.0,0.0,1682808.934714640,0.0,0.0
4155,358.14972261516200,1.4211146,0.0,45867.966541810700,0.0,1603511.8807108600,0.0,0.0
4156,493.29232335929000,11.8865895,0.0,7839.9426416015900,0.0,2489799.724851560,6537.9103820503400,496831.5808715020
4157,255.13947400600900,13.5103325,0.0,0.0,0.0,2961658.7032136700,4081.4964814453300,0.0
4158,365.0354649341840,0.7058934,0.0,0.0,0.0,1308494.3508797900,0.0,7949.090473562710
4159,710.3956190647690,7.070209600000000,0.0,7742.739771855360,9693.00849083212,2526426.21060648,0.0,374943.51073533300
4160,709.2678716847690,1.5568964,0.0,0.0,0.0,1738310.7723440200,0.0,0.0
4161,432.2453121902340,12.758917,0.0,788726.3803242770,0.0,988200.5257790390,0.0,0.0
4162,296.57781096320500,0.74115426,0.0,0.0,0.0,1582782.7058076700,0.0,0.0
4163,421.0921519206570,5.14492255,0.0,0.0,0.0,2045924.027635020,0.0,60183.65645906240
4164,432.3321991816980,12.143899000000000,0.0,0.0,0.0,2770683.5237407100,0.0,0.0
4165,527.2843801617610,5.551396375,0.0,201346.3380706340,23289.798633128500,1854404.9069433700,0.0,34307.31394612420
4166,362.1446127449550,1.7796803000000000,0.0,0.0,0.0,1887803.179268130,0.0,0.0
4167,451.30556761492300,9.3013606,0.0,0.0,0.0,2187318.7566941300,0.0,0.0
4168,558.1205728309540,3.5509011,0.0,0.0,0.0,1829055.473001230,0.0,0.0
4169,485.27727409398700,16.401005600000000,0.0,10659.039897655300,16368.675228512500,3078718.106815310,10796.741108290600,497509.0360063900
4170,659.236779704582,3.09920976,0.0,6895.706644388580,7297.168189007800,1350311.295640060,22716.67951468960,39956.187451482900
4171,418.31272120259500,10.103551,0.0,0.0,0.0,2159058.5582025100,0.0,0.0
4172,449.1236784476950,8.2487972,0.0,0.0,0.0,2590083.326849840,0.0,0.0
4173,581.1441619091330,10.5035375,0.0,0.0,0.0,4551010.842975930,6021.935872968230,0.0
4174,466.35400054985700,9.3814333,0.0,0.0,0.0,1582827.5252959600,0.0,8788.321072739350
4175,556.2383190165950,1.1561673000000000,0.0,0.0,0.0,1502189.403596860,0.0,234150.0911082830
4176,447.1834838487640,1.5840434500000000,0.0,0.0,0.0,1226977.0692455100,0.0,40916.52460857440
4177,381.2641906219850,10.218577500000000,0.0,10868.009857030600,0.0,2332273.2532570300,0.0,0.0
4178,375.2377442728990,1.8375132000000000,0.0,0.0,0.0,1379071.1960224200,0.0,0.0
4179,562.3512618378750,8.42175385,0.0,5510.32158673835,0.0,1817428.460175370,0.0,0.0
4180,327.2519075809220,9.877418816666670,16021.086899504700,102229.07006953300,5904.5129133398200,2113702.0345657100,29900.872217773500,7781.261767968830
4181,541.111982950202,7.7142447,0.0,0.0,0.0,2263271.4180249000,0.0,0.0
4182,219.17440076737400,7.3138754000000000,393024.28806620800,5336280.341739010,259366.40173631500,2250626.169988750,337269.57166763600,12327941.9272416
4183,291.05472049226400,1.06363635,0.0,7161.462009375010,0.0,1416905.4676568700,683999.817730827,78775.38167126410
4184,442.170144725854,3.3693837000000000,0.0,0.0,0.0,1459767.346785460,0.0,0.0
4185,513.2052919395170,13.182804,0.0,0.0,0.0,2759823.1182670300,0.0,0.0
4186,351.253068359979,7.6076105,0.0,1381422.2286841400,4348.698678316520,1645804.2299600200,7547.0794543595000,183232.57743766300
4187,505.1733927725070,2.1160304,0.0,0.0,0.0,1693615.4357080400,0.0,7092.198601359570
4188,435.27431331415100,9.073742,0.0,183950.22344515200,0.0,2324783.499845620,0.0,10905345.304063800
4189,411.19933645644600,2.0209817,0.0,27433.321581685600,0.0,2558288.758615500,7476.399991295050,167727.88742797000
4190,534.219899583602,13.182804,0.0,0.0,0.0,2595240.029075160,0.0,0.0
4191,486.23037824918100,13.272904,0.0,0.0,0.0,3288140.9579756200,0.0,0.0
4192,486.2302802738060,13.272904,0.0,0.0,0.0,1798909.3746191900,0.0,0.0
4193,265.0924056912200,4.9083832,0.0,0.0,0.0,1638606.5352216500,0.0,0.0
4194,274.09850405870800,4.268722300000000,0.0,0.0,0.0,1594197.2955515300,75547.12089264920,0.0
4195,491.19477671103500,2.492094,0.0,0.0,0.0,1717942.2644531800,0.0,0.0
4196,500.2095546827680,14.906467000000000,0.0,0.0,0.0,2819890.3720814200,0.0,0.0
4197,289.64449145445,9.1590741,0.0,0.0,0.0,1659971.096145160,0.0,0.0
4198,230.0626688778280,4.2233027000000000,0.0,0.0,0.0,1589013.729852850,0.0,0.0
4199,233.15352804184700,6.1226643833333300,2871.4437836249800,521334.43523300900,33507.18272367910,1961484.5091595300,5508.478517882800,853616.2758651050
4200,773.5197256029580,14.75220075,0.0,392655.9719068370,12352.560720029100,1864409.4265659500,0.0,1196441.24281418
4201,454.2626130104700,17.171228500000000,0.0,0.0,0.0,1226564.244619310,4165.785661172650,0.0
4202,363.12023718979500,1.5495465000000000,0.0,0.0,0.0,1358636.3437968300,0.0,0.0
4203,424.2539896473230,1.3138502,0.0,0.0,0.0,1477156.850924250,0.0,0.0
4204,404.15458879897400,1.0636322,0.0,11773.283470101500,0.0,1475889.296169400,450404.1721651400,42826.37460583020
4205,745.4882150527130,14.761847,0.0,72978.15262411980,0.0,2498188.1268164100,0.0,0.0
4206,751.5360568176870,16.3622018,0.0,6409.27600271612,9777.876748243210,2996632.1328032800,3898.201116796490,622299.5040674990
4207,262.0977482811150,1.51083145,0.0,0.0,0.0,1327421.5468028600,0.0,50891.87766557220
4208,367.08546527321100,2.5407737333333300,0.0,0.0,19125.874868203400,1591411.8679337800,0.0,281293.4139553350
4209,483.2722454821270,10.692397,0.0,117397.07449623000,0.0,2050276.9465870400,132363.6249504490,562759.1077922000
4210,643.4780257316920,14.432439000000000,0.0,0.0,0.0,2845499.2742069200,0.0,0.0
4211,629.1271901395180,5.6745529,0.0,0.0,0.0,1708927.9900066900,0.0,0.0
4212,509.2416227439690,4.228513400000000,0.0,0.0,0.0,1437468.4600341000,36537.36380906240,145415.0131790340
4213,726.0909752013020,3.1503331,0.0,0.0,0.0,1627920.8481276600,0.0,0.0
4214,355.15820468659200,10.6356675,0.0,0.0,4475.3265070311500,1749318.409672010,76810.53250125140,20174.915177166400
4215,365.1415330400410,7.172023433333330,0.0,6312.009403546960,0.0,1749332.2337719100,0.0,752420.1127424490
4216,423.24035624164600,13.272312,0.0,95574.0690376751,4620.884180449450,2112946.8642909100,0.0,17445.577614258100
4217,429.209541523697,1.5072096000000000,0.0,0.0,0.0,1434191.6907924300,0.0,74521.53882591200
4218,352.0914965352510,1.4970729,0.0,0.0,0.0,1767735.9963406400,20385.048032490400,119120.24782565600
4219,609.4514909109300,13.20384,0.0,172789.41043277500,0.0,2439196.299113430,0.0,0.0
4220,313.23682097668700,11.558582000000000,9691.47553582028,190066.13449333000,44324.521325683000,2404576.100599220,8140.162561524140,17250.970481719100
4221,463.3056509042500,11.10755,0.0,0.0,0.0,2045424.2926556200,0.0,0.0
4222,654.380375230237,12.791238,0.0,0.0,0.0,2894703.005812980,0.0,0.0
4223,903.2538996272080,2.5050148000000000,0.0,0.0,9902.866421273420,1193807.1415595200,0.0,0.0
4224,359.3158840359240,12.5104972,0.0,60545.95694604450,141423.83012123900,2122886.20663732,116565.47961363400,186995.29403478300
4225,317.1367590914540,4.9387907,0.0,0.0,0.0,1944956.478741560,0.0,112048.17357489800
4226,491.2501552901690,17.184228,0.0,0.0,0.0,1238055.1373790000,0.0,0.0
4227,363.2522422529180,12.6294455,9997.723544179520,403489.0122353920,20525.392534600100,2300023.551714380,21590.629513124500,6335.748194384890
4228,423.24056428834200,13.1527435,0.0,425504.7156455270,7521.668012987880,1932540.6288042500,0.0,7907.95476234378
4229,271.1514991253190,9.15844618,50323.57872812870,16177.333235257500,62661.257040222500,1732093.3404313700,20525.62304776540,0.0
4230,282.0768485361650,1.5254451333333300,0.0,20341.53280647660,0.0,1335355.581592640,0.0,9942.881615296790
4231,525.2637530071620,14.89184,0.0,0.0,0.0,2781891.556370170,0.0,0.0
4232,326.64208418566800,10.7405574,0.0,514316.07956296900,127754.20632711700,1976413.4209150800,910727.8903272670,58323.97511372940
4233,601.2305033914170,3.01316405,0.0,0.0,144207.81735189700,1362409.4332106000,45993.61387543950,2057845.7102270200
4234,505.25374235326400,11.040274000000000,0.0,215320.70935833900,0.0,1814943.5601349400,0.0,585341.4605873470
4235,639.41479393645,12.826831,0.0,11786.62575175750,0.0,2377755.4172601700,0.0,0.0
4236,543.2366234087100,14.89184,0.0,0.0,0.0,2639903.90343142,0.0,0.0
4237,364.06472678287300,2.7162398000000000,0.0,19289.872955126700,0.0,1218986.2122340800,0.0,0.0
4238,361.18779132452700,12.5071146,0.0,37818.63286675690,140719.75313534200,1996328.426839200,94337.41679616250,33997.06136232250
4239,315.2530995724030,12.1868248,0.0,384449.08448909300,4243.637039121030,2173152.5154804,9617.543085996630,150070.2538076960
4240,253.0923139396400,2.0571303333333300,0.0,6569.209567280320,0.0,1706480.1846777200,0.0,48806.828179462000
4241,933.2863804220000,1.2774963,0.0,0.0,0.0,1109501.6134771900,0.0,0.0
4242,262.643609470613,12.627175,0.0,0.0,0.0,2118196.4740687700,0.0,0.0
4243,494.1867095036070,1.3065732,0.0,0.0,0.0,1318896.846586290,0.0,0.0
4244,284.11589552657800,7.699825575,0.0,539050.2673875110,0.0,1973233.0611643300,4219.304267742020,44806.236543562300
4245,345.08543380073200,0.9268821500000000,0.0,0.0,0.0,1234012.8648959400,0.0,0.0
4246,438.3219466454790,9.3705886,0.0,0.0,0.0,1685616.524037390,0.0,36250.81717858360
4247,553.1132803087160,8.830066,0.0,0.0,0.0,2055346.2198099300,0.0,0.0
4248,472.1708481775880,10.103551,0.0,0.0,0.0,1790088.5967426800,0.0,0.0
4249,462.06144637104000,7.6780054,0.0,0.0,0.0,1761634.3946639600,0.0,0.0
4250,540.2433142541740,2.575472133333330,0.0,0.0,132106.76858582900,1381571.1766412800,0.0,1802475.4902502800
4251,292.65480171824100,11.197572000000000,0.0,0.0,0.0,1600716.8291845500,0.0,0.0
4252,430.24375903771400,4.008308933333330,0.0,103488.53926282100,0.0,1374299.7905849500,0.0,15101.044786017300
4253,429.0854785012880,4.4813133,0.0,0.0,0.0,1364854.1751757000,0.0,0.0
4254,504.267118886208,12.222613,0.0,5875.055857881190,0.0,2139920.813797510,0.0,359726.5749827290
4255,432.245476299473,12.8223,0.0,410642.2876050000,0.0,1587640.871582340,0.0,0.0
4256,431.2263950350540,3.66410385,0.0,0.0,0.0,1376056.5857593600,0.0,20190.04203355660
4257,453.21058779075800,4.289799400000000,0.0,0.0,0.0,1383797.7786102600,0.0,108328.02856539800
4258,355.2632861939650,16.108917,0.0,0.0,0.0,2447201.868945490,0.0,0.0
4259,353.2684044699500,14.210636,3732.8890654980700,25221.925313437100,0.0,2560713.647807810,4383.6754401561900,0.0
4260,369.2411360119290,11.869313500000000,0.0,0.0,0.0,1948892.4289753200,0.0,9316.620017577560
4261,379.2842183445530,11.1669325,0.0,107928.92434769400,0.0,1667766.3428121000,0.0,0.0
4262,705.4030766434150,12.5124504,0.0,7900.232629395550,92097.80602233270,1688982.9187476500,89645.87683605500,76894.1272484746
4263,581.4385161456730,11.215431,0.0,15405.273582891500,0.0,2001466.3768448800,0.0,79676.38655754270
4264,271.0585839698490,2.9699285,0.0,0.0,0.0,1549743.8289216400,0.0,2377370.531027160
4265,321.2079691693350,13.559479666666700,0.0,0.0,0.0,2120734.6829015700,5546.51939894582,13277.381883281100
4266,285.09970707789500,3.2887229,0.0,0.0,0.0,1216856.5811415200,4814.831921689530,0.0
4267,294.1156231254870,1.8375132000000000,0.0,0.0,0.0,1217756.2077929500,0.0,0.0
4268,511.18389531202200,0.98951955,0.0,0.0,0.0,1123652.0243708300,0.0,122301.70320388400
4269,829.5068268497900,13.2256745,0.0,433284.91117221600,0.0,2524312.3635323400,0.0,0.0
4270,315.08613404569400,6.8134315,0.0,39383110.288626100,39667.38669132120,1812841.4429541100,327056.93940644900,26399695.59329360
4271,334.14951068958900,0.6308840933333330,0.0,8042.171575034190,0.0,1301490.9314907200,0.0,236996.84483318300
4272,505.1675911005470,0.6313525066666670,0.0,0.0,18613.69957671210,1269929.834302180,0.0,13032.340096043000
4273,296.25808187202700,9.687387166666670,4102.081837915830,192402.47505072900,11976.615576039200,1750476.470401800,31731.68958843510,904889.7488699450
4274,367.1584084210940,10.39995725,0.0,225449.78033323600,155661.62340096800,1554753.4512028100,1903261.3613310600,0.0
4275,768.1727866846260,4.3767641,0.0,0.0,0.0,1785809.493334690,0.0,0.0
4276,715.1655453258870,5.2996846,0.0,0.0,0.0,1373248.8114579800,0.0,0.0
4277,445.0888736028290,1.2339841,0.0,0.0,0.0,1051787.3180780600,0.0,0.0
4278,903.2761775347630,1.1590242,0.0,0.0,0.0,1326096.3511350000,0.0,0.0
4279,265.10677365595800,3.1013788000000000,0.0,8315.097921925920,0.0,1233598.0489647300,49067.46522385530,70105.64840400630
4280,700.2810301192490,2.095001,0.0,0.0,0.0,1503119.0493585900,0.0,0.0
4281,771.2121142019340,4.0177833,0.0,0.0,0.0,1385896.466297250,0.0,0.0
4282,452.2472847743490,16.101652000000000,0.0,0.0,0.0,2258507.8615912600,0.0,0.0
4283,504.16662474177100,9.42835182,0.0,6530904.990564680,757945.6470913100,681527.2830922060,618100.1828866290,387421.9058729090
4284,423.0991366150830,0.89705421,0.0,0.0,12096.17057631450,1174350.0033296700,0.0,0.0
4285,539.3193099297190,11.5821765,0.0,7304.250864257320,0.0,1597756.8548179700,0.0,0.0
4286,432.21967531792000,12.4659605,0.0,0.0,12021.460473837300,1705626.9277382800,60955.53496482410,510519.2234134000
4287,251.16358729577300,3.8248125,5701.823139386730,5787132.038023240,6876.981359414150,1797566.0218875000,13059.056887412100,2735352.2346595700
4288,507.2711439032860,8.0656762,0.0,52488.042818281300,0.0,1460710.713255940,0.0,174128.15163939100
4289,661.0703729743130,1.2774963,0.0,0.0,0.0,1144851.1954727800,0.0,0.0
4290,263.23682022579800,10.4431974,0.0,1229768.1631227400,123918.6811210550,1479996.8142510900,1590225.16931576,491903.6865744150
4291,253.21625575520100,8.48990775,65405.99620860840,145081.9632409330,55642.81541961080,1987621.0018909000,28596.263103356400,509793.1843588580
4292,406.2433854779720,2.0722521666666700,0.0,0.0,0.0,1730220.169506570,5863.094338734470,137649.1664466090
4293,373.27423368296400,11.688692,0.0,0.0,0.0,1838254.465874090,0.0,0.0
4294,299.20529879894800,11.2263745,0.0,70682.3732736623,0.0,1636940.0248898800,0.0,0.0
4295,462.17325846343200,8.111461050000000,0.0,0.0,0.0,1628676.8439845400,0.0,170826.05114290000
4296,496.26998608887700,14.848417500000000,0.0,28120.97082216720,7902.751589062020,1861028.2232653400,0.0,276324.43942100800
4297,411.1991592685430,2.5693558333333300,0.0,65057.04823077550,0.0,1500094.2931462000,0.0,430952.22070973600
4298,773.52024594164,14.839026333333300,0.0,24740.919191717100,0.0,1882833.916571260,0.0,576757.5492141780
4299,295.0597780830840,0.681816475,0.0,0.0,0.0,1142457.233200300,0.0,8766.609026175020
4300,398.06340804093000,3.9036257000000000,0.0,0.0,0.0,1228079.3452210800,0.0,0.0
4301,373.22136178299700,3.6643342000000000,0.0,15651.967267769600,0.0,1292137.3147679700,0.0,0.0
4302,428.2122392607340,0.9725286575,0.0,17006.7612830216,0.0,1763258.6364533400,9110.159930771460,1616781.9368267100
4303,251.05996555889300,0.8695502350000000,0.0,6514.4772890892000,0.0,982148.8525895950,17575.148210397100,7301.882850877440
4304,689.2637971788430,10.747827,0.0,352485.5487941630,122223.1195630350,1694319.2189400000,741895.136985935,13450.496046094200
4305,485.27750848549000,16.474623600000000,0.0,10659.039897655300,16368.675228512500,2178410.4412527600,4382.864276777590,764038.4030104510
4306,430.228538421656,1.1300203000000000,0.0,0.0,0.0,1076069.296758050,0.0,0.0
4307,1481.3979236199800,4.6222373,0.0,0.0,0.0,1376968.1283521400,0.0,0.0
4308,435.1984791538600,4.86392055,0.0,6478.23265883797,0.0,1329092.1086963600,0.0,0.0
4309,346.27417434835400,13.316630000000000,0.0,0.0,0.0,2195116.827750460,0.0,0.0
4310,295.64238473255400,11.919204,0.0,47101.857103827700,4153.150337636930,1645439.9927990500,8119.85558291034,128433.22899978400
4311,255.13933045018300,13.524756,0.0,0.0,0.0,925592.6790747720,4081.4964814453300,0.0
4312,889.1506081313290,1.9705936000000000,0.0,0.0,0.0,1219457.194481720,0.0,0.0
4313,430.0043913392850,0.406067055,0.0,0.0,13042.784625660900,1442167.8513232300,0.0,0.0
4314,366.1615038924820,6.9041999500000000,2495.322588670860,30606.735135832600,0.0,1863548.2595338000,0.0,116824.66960958200
4315,593.5854949491150,8.4618645,0.0,0.0,0.0,2506051.1308138700,0.0,0.0
4316,371.2582092546840,15.189715500000000,0.0,0.0,0.0,1758317.328025740,0.0,4289.508166992370
4317,463.30519477283400,11.274715000000000,0.0,8070.6881268746300,0.0,1780735.6723207400,0.0,0.0
4318,681.4047617360200,11.330681,0.0,86272.76655984250,154609.07258129600,2115952.408429910,559083.0462137090,388635.1713222680
4319,264.1437808120570,13.0372935,0.0,47380.075928231900,6073.562865585690,1667342.523997270,50422.101661434900,0.0
4320,599.3188338059990,10.842028,0.0,0.0,0.0,1498256.7696958500,172299.38300425500,10080.475525196100
4321,751.5367748543650,16.449997,0.0,5327.112357949370,8118.199746562940,2139915.5530949500,0.0,794972.9622529440
4322,760.176344910351,4.4959987,0.0,0.0,0.0,1135228.8180815800,0.0,0.0
4323,374.14449451363400,1.33477008,0.0,116568.22585474200,72273.83582074240,945611.2682766070,23715.54314508390,290628.5637044310
4324,732.3013917125220,10.392718500000000,0.0,103141.92173273500,91709.23327013740,1210651.4314720400,1457871.168988110,0.0
4325,675.3579238826680,7.014607166666670,0.0,47561.16092545610,0.0,1393822.4153670900,0.0,1742891.9138274800
4326,502.2799772022360,13.231650000000000,0.0,0.0,0.0,2074671.8134036000,0.0,270325.80626372900
4327,322.07314616419000,0.9366448766666670,0.0,0.0,0.0,1114596.650495200,11368.576858535200,294363.5991578470
4328,233.1901332392710,8.99731415,0.0,0.0,0.0,1424427.054060560,0.0,6214.01106237242
4329,611.250233944589,10.75040075,0.0,320750.58642480600,93624.75800876730,1591491.995315630,725148.987584293,0.0
4330,507.271505148841,7.862692125,0.0,96372.89649208070,0.0,1569855.0733770700,7611.8176649999700,28983.4252874987
4331,523.3629084841930,12.051197000000000,0.0,109072.30856255800,0.0,1137934.4730126700,0.0,0.0
4332,435.1978945287860,4.067641833333330,0.0,45722.072071523500,0.0,1138009.4675225600,0.0,396630.67804584500
4333,446.2379435961030,3.82592365,0.0,5428.9966744276000,0.0,1797982.786050330,0.0,0.0
4334,649.1380661060070,1.8419356,0.0,27848.489999548900,0.0,1252060.524561560,0.0,0.0
4335,933.5573693322980,12.18441325,0.0,5989.259685380380,5268.2187628125400,1851770.518501890,0.0,453961.46085462900
4336,700.4475419322600,12.5065916,0.0,11442.811003681400,55811.03014529300,1350356.1381956200,40532.78587880770,42601.884938904800
4337,360.17993241885700,11.3226084,0.0,81207.1623380253,150983.13705922700,1994522.29270382,466893.9758644880,188053.23195726600
4338,319.22650336587600,10.776875666666700,8960.73738921405,20195.51220374980,5480.397564784910,1811965.4852805400,5033.281144218370,701318.2631350780
4339,413.2151451993440,2.6675134666666700,0.0,218167.0157107490,0.0,1147897.794897140,0.0,85951.80877531040
4340,245.1170479284670,5.079005820000000,0.0,5843480.432672360,688392.8066197230,1924267.6687894600,1130112.2887796900,540757.8940911630
4341,935.57280741327,14.753811250000000,0.0,203262.40887169600,0.0,2152874.751081540,4474.047988125360,477141.47047769400
4342,329.26862371346600,8.953354225000000,0.0,93104.03698594040,0.0,1345636.486782360,4872.649824070150,8898.707695723160
4343,212.5949498673770,9.8182695,0.0,0.0,0.0,1893022.040486760,0.0,0.0
4344,538.2278232709880,2.49574975,0.0,24916.120915494100,0.0,1050965.2792545900,67039.79101490600,548928.1232529840
4345,562.3513260244900,8.669354700000000,0.0,0.0,0.0,1350240.4852600200,0.0,0.0
4346,232.077902404472,5.56521235,0.0,0.0,0.0,1506496.073494340,0.0,482799.10781967500
4347,408.259307131985,1.8473048000000000,0.0,0.0,0.0,1299094.468816970,0.0,0.0
4348,329.1212531686870,0.8725296333333330,0.0,105339.79666160200,0.0,1040424.5424398900,0.0,12317.973753463000
4349,390.0763738191950,3.9313969000000000,0.0,8253.210705562690,0.0,1076188.4874579300,0.0,0.0
4350,406.2953656931900,12.077846,0.0,19041.439356093700,0.0,1820152.660155010,0.0,0.0
4351,507.245249594434,13.248541000000000,0.0,0.0,0.0,1914736.760460480,0.0,0.0
4352,438.063719961632,0.9268821500000000,0.0,0.0,0.0,894996.5739549040,0.0,0.0
4353,203.10413123454300,4.83151296,0.0,324146.5426498950,8652.926678166220,1633744.0157586000,4092.6895592960700,1224770.182723360
4354,253.21621349647100,8.142016100000000,63575.20253894090,99043.6834179315,5236.402128574300,1629414.525321020,13975.408512123400,238068.0675710250
4355,601.2481119570520,11.4272814,0.0,451421.9580188660,8027.57250410191,1698223.3449147700,107446.20747445300,15334.691133867700
4356,489.234246449185,16.104447,0.0,0.0,0.0,1888114.7755856400,3303.2923658204800,0.0
4357,365.14306132035700,7.0451687666666700,0.0,42103.976473277400,0.0,1729385.610122790,0.0,80740.02792784080
4358,261.06297480784400,1.9488416000000000,0.0,0.0,0.0,1022242.4355302300,0.0,0.0
4359,419.11099082236700,5.6792940000000000,0.0,12510.045339187400,0.0,1450204.5964570800,0.0,0.0
4360,265.17939160203200,9.14656215,7878.776086031090,11922.273074557200,4547.329397964820,1644497.017962660,4393.241472585780,7027.972316976590
4361,251.1638043249820,4.0519723333333300,3022.784539995090,5176456.153466000,11681.162434142600,1284835.76251406,28987.111171787000,1636472.903785620
4362,359.09950528958800,3.0001930000000000,0.0,7474.144944550740,70336.33191727660,946289.8152452780,8956.157008652050,1175568.3334233300
